InvoiceLineID,CustomerCode,TransactionID,Description,Year,Month,Day,PackageTypeID,Quantity,Sales,TotalDryItems,TotalChillerItems
19211,954,14252,Small 9mm replacement blades 9mm,2018,4,29,7,30,120,5,0
19212,954,14252,Large sized bubblewrap roll 50m,2018,4,29,7,20,480,5,0
19213,954,14252,Office cube periscope (Black),2018,4,29,7,60,1140,5,0
19214,954,14252,10 mm Double sided bubble wrap 10m,2018,4,29,7,80,1200,5,0
19215,188,17573,Halloween skull mask (Gray) XL,2018,4,29,7,96,1728,5,0
19216,188,17573,Furry animal socks (Pink) XL,2018,4,29,10,24,120,5,0
19217,188,17573,RC toy sedan car with remote control (Black) 1/50 scale,2018,4,29,7,1,25,5,0
19218,188,17573,Black and orange handle with care despatch tape  48mmx100m,2018,4,29,7,96,384,5,0
19219,188,17573,Shipping carton (Brown) 305x305x305mm,2018,4,29,7,150,600,5,0
19220,115,12080,Plush shark slippers (Gray) S,2018,4,29,7,1,32,2,0
19221,115,12080,Developer joke mug - that's a hardware problem (Black),2018,4,29,7,9,117,2,0
19222,938,13049,Black and orange this way up despatch tape 48mmx75m,2018,4,29,7,72,288,3,0
19223,938,13049,Shipping carton (Brown) 480x270x320mm,2018,4,29,7,50,150,3,0
19224,938,13049,Animal with big feet slippers (Brown) XL,2018,4,29,7,4,128,3,0
19225,512,19310,Developer joke mug - inheritance is the OO way to become wealthy (Black),2018,4,29,7,7,91,3,0
19226,512,19310,Furry animal socks (Pink) L,2018,4,29,10,108,540,3,0
19227,512,19310,Black and yellow heavy despatch tape 48mmx100m,2018,4,29,7,144,576,3,0
19228,454,19714,Shipping carton (Brown) 457x279x279mm,2018,4,29,7,225,225,5,0
19229,454,19714,USB food flash drive - chocolate bar,2018,4,29,7,2,64,5,0
19230,454,19714,Animal with big feet slippers (Brown) L,2018,4,29,7,3,96,5,0
19231,454,19714,Black and orange fragile despatch tape 48mmx75m,2018,4,29,7,360,1440,5,0
19232,454,19714,Furry gorilla with big eyes slippers (Black) XL,2018,4,29,7,8,256,5,0
19233,816,15635,Dinosaur battery-powered slippers (Green) M,2018,4,29,7,10,320,3,0
19234,816,15635,Pack of 12 action figures (variety),2018,4,29,9,6,96,3,0
19235,816,15635,RC toy sedan car with remote control (Red) 1/50 scale,2018,4,29,7,4,100,3,0
19236,882,19267,32 mm Double sided bubble wrap 10m,2018,4,29,7,90,1980,4,0
19237,882,19267,Superhero action jacket (Blue) XS,2018,4,29,7,6,150,4,0
19238,882,19267,Superhero action jacket (Blue) M,2018,4,29,7,6,180,4,0
19239,882,19267,Furry gorilla with big eyes slippers (Black) M,2018,4,29,7,9,288,4,0
19240,991,13202,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,4,29,7,36,648,3,0
19241,991,13202,Ride on toy sedan car (Red) 1/12 scale,2018,4,29,7,9,2070,3,0
19242,991,13202,Office cube periscope (Black),2018,4,29,7,40,760,3,0
19243,113,11523,10 mm Double sided bubble wrap 20m,2018,4,29,7,90,2700,2,0
19244,113,11523,Superhero action jacket (Blue) XS,2018,4,29,7,9,225,2,0
19245,57,11923,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2018,4,29,7,108,1944,3,0
19246,57,11923,Alien officer hoodie (Black) 4XL,2018,4,29,7,10,350,3,0
19247,57,11923,Black and orange this way up despatch tape  48mmx100m,2018,4,29,7,192,768,3,0
19248,128,18579,Developer joke mug - there are 10 types of people in the world (White),2018,4,29,7,9,117,3,0
19249,128,18579,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,4,29,7,96,1728,3,0
19250,128,18579,"""The Gu"" red shirt XML tag t-shirt (White) XXL",2018,4,29,7,72,1296,3,0
19251,132,18628,32 mm Anti static bubble wrap (Blue) 20m,2018,4,29,7,60,2880,3,0
19252,132,18628,USB rocket launcher (Gray),2018,4,29,7,3,75,3,0
19253,132,18628,RC vintage American toy coupe with remote control (Red) 1/50 scale,2018,4,29,7,6,180,3,0
19254,867,15030,Furry gorilla with big eyes slippers (Black) S,2018,4,29,7,8,256,2,0
19255,867,15030,Black and yellow heavy despatch tape 48mmx100m,2018,4,29,7,240,960,2,0
19256,862,10896,Void fill 300 L bag (White) 300L,2018,4,29,7,90,3420,2,0
19257,862,10896,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",2018,4,29,7,24,432,2,0
19258,125,12275,RC big wheel monster truck with remote control (Black) 1/50 scale,2018,4,29,7,1,45,3,0
19259,125,12275,Black and yellow heavy despatch tape 48mmx100m,2018,4,29,7,240,960,3,0
19260,125,12275,Air cushion machine (Blue),2018,4,29,7,7,13293,3,0
19261,524,13208,DBA joke mug - you might be a DBA if (White),2018,4,29,7,2,26,3,0
19262,524,13208,20 mm Anti static bubble wrap (Blue) 10m,2018,4,29,7,20,580,3,0
19263,524,13208,Permanent marker red 5mm nib (Red) 5mm,2018,4,29,7,96,288,3,0
19264,179,12033,"""The Gu"" red shirt XML tag t-shirt (White) S",2018,4,29,7,12,216,4,0
19265,179,12033,Developer joke mug - old C developers never die (Black),2018,4,29,7,7,91,4,0
19266,179,12033,Ride on toy sedan car (Yellow) 1/12 scale,2018,4,29,7,8,1840,4,0
19267,179,12033,Void fill 400 L bag (White) 400L,2018,4,29,7,50,2500,4,0
19268,886,13187,Dinosaur battery-powered slippers (Green) S,2018,4,29,7,5,160,5,0
19269,886,13187,RC toy sedan car with remote control (Red) 1/50 scale,2018,4,29,7,9,225,5,0
19270,886,13187,USB food flash drive - hamburger,2018,4,29,7,2,64,5,0
19271,886,13187,IT joke mug - that behavior is by design (White),2018,4,29,7,2,26,5,0
19272,886,13187,Ride on big wheel monster truck (Black) 1/12 scale,2018,4,29,7,8,2760,5,0
19273,57,13214,DBA joke mug - SELECT caffeine FROM mug (White),2018,4,29,7,1,13,3,0
19274,57,13214,Superhero action jacket (Blue) XL,2018,4,29,7,4,120,3,0
19275,57,13214,"Developer joke mug - (hip, hip, array) (Black)",2018,4,29,7,3,39,3,0
19276,896,12682,"""The Gu"" red shirt XML tag t-shirt (White) M",2018,4,30,7,60,1080,1,0
19277,80,12564,Tape dispenser (Red),2018,4,30,7,70,2240,1,0
19278,143,19047,"""The Gu"" red shirt XML tag t-shirt (Black) XL",2018,4,30,7,72,1296,1,0
19279,834,11008,Black and orange glass with care despatch tape 48mmx75m,2018,4,30,7,24,96,1,0
19280,562,11579,Black and orange glass with care despatch tape 48mmx75m,2018,4,30,7,72,288,1,0
19281,571,17815,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2018,4,30,7,24,432,2,0
19282,571,17815,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2018,4,30,7,24,432,2,0
19283,126,10427,Developer joke mug - fun was unexpected at this time (Black),2018,4,30,7,9,117,4,0
19284,126,10427,Superhero action jacket (Blue) XXL,2018,4,30,7,10,300,4,0
19285,126,10427,USB food flash drive - donut,2018,4,30,7,2,64,4,0
19286,126,10427,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,4,30,7,36,648,4,0
19287,580,15892,Tape dispenser (Black),2018,4,30,7,90,2880,4,0
19288,580,15892,Shipping carton (Brown) 229x229x229mm,2018,4,30,7,125,125,4,0
19289,580,15892,Superhero action jacket (Blue) XS,2018,4,30,7,4,100,4,0
19290,580,15892,DBA joke mug - daaaaaa-ta (White),2018,4,30,7,10,130,4,0
19291,7,19173,Superhero action jacket (Blue) 3XS,2018,4,30,7,10,250,2,0
19292,7,19173,10 mm Anti static bubble wrap (Blue) 10m,2018,4,30,7,30,780,2,0
19293,166,18514,Furry gorilla with big eyes slippers (Black) L,2018,4,30,7,9,288,4,0
19294,166,18514,Large sized bubblewrap roll 50m,2018,4,30,7,40,960,4,0
19295,166,18514,USB food flash drive - sushi roll,2018,4,30,7,8,256,4,0
19296,166,18514,Superhero action jacket (Blue) 5XL,2018,4,30,7,9,306,4,0
19297,66,12568,Express post box 5kg (White) 350x280x130mm,2018,4,30,7,50,50,3,0
19298,66,12568,Animal with big feet slippers (Brown) L,2018,4,30,7,10,320,3,0
19299,66,12568,Alien officer hoodie (Black) 3XL,2018,4,30,7,10,350,3,0
19300,107,17983,10 mm Anti static bubble wrap (Blue) 20m,2018,4,30,7,70,2940,5,0
19301,107,17983,IT joke mug - keyboard not found … press F1 to continue (Black),2018,4,30,7,6,78,5,0
19302,107,17983,Plush shark slippers (Gray) L,2018,4,30,7,5,160,5,0
19303,107,17983,Plush shark slippers (Gray) M,2018,4,30,7,6,192,5,0
19304,107,17983,DBA joke mug - I will get you in order (Black),2018,4,30,7,10,130,5,0
19305,504,15832,Furry gorilla with big eyes slippers (Black) M,2018,4,30,7,4,128,2,0
19306,504,15832,IT joke mug - that behavior is by design (Black),2018,4,30,7,1,13,2,0
19307,548,10103,Furry gorilla with big eyes slippers (Black) S,2018,4,30,7,7,224,2,0
19308,548,10103,Developer joke mug - Oct 31 = Dec 25 (Black),2018,4,30,7,9,117,2,0
19309,35,19696,Pack of 12 action figures (variety),2018,4,30,9,3,48,4,0
19310,35,19696,Shipping carton (Brown) 229x229x229mm,2018,4,30,7,100,100,4,0
19311,35,19696,Furry gorilla with big eyes slippers (Black) XL,2018,4,30,7,10,320,4,0
19312,35,19696,Halloween zombie mask (Light Brown) M,2018,4,30,7,24,432,4,0
19313,887,18514,Superhero action jacket (Blue) XXS,2018,4,30,7,3,75,5,0
19314,887,18514,Ogre battery-powered slippers (Green) XL,2018,4,30,7,4,128,5,0
19315,887,18514,Ride on toy sedan car (Black) 1/12 scale,2018,4,30,7,4,920,5,0
19316,887,18514,Halloween skull mask (Gray) XL,2018,4,30,7,96,1728,5,0
19317,887,18514,Furry animal socks (Pink) M,2018,4,30,10,24,120,5,0
19318,452,11009,IT joke mug - that behavior is by design (Black),2018,4,30,7,5,65,3,0
19319,452,11009,Ride on big wheel monster truck (Black) 1/12 scale,2018,4,30,7,7,2415,3,0
19320,452,11009,USB food flash drive - chocolate bar,2018,4,30,7,5,160,3,0
19321,983,13620,DBA joke mug - two types of DBAs (White),2018,4,30,7,10,130,2,0
19322,983,13620,USB food flash drive - dim sum 10 drive variety pack,2018,4,30,9,1,240,2,0
19323,401,19187,Superhero action jacket (Blue) 4XL,2018,4,30,7,8,272,3,0
19324,401,19187,Black and orange glass with care despatch tape  48mmx100m,2018,4,30,7,144,576,3,0
19325,401,19187,20 mm Double sided bubble wrap 10m,2018,4,30,7,100,1800,3,0
19326,23,10785,Pack of 12 action figures (male),2018,4,30,9,2,32,5,0
19327,23,10785,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",2018,4,30,7,108,1944,5,0
19328,23,10785,Dinosaur battery-powered slippers (Green) M,2018,4,30,7,7,224,5,0
19329,23,10785,USB food flash drive - cookie,2018,4,30,7,9,288,5,0
19330,23,10785,USB food flash drive - donut,2018,4,30,7,9,288,5,0
19331,958,10271,USB missile launcher (Green),2018,4,30,7,3,75,2,0
19332,958,10271,Red and white urgent  heavy despatch tape  48mmx100m,2018,4,30,7,96,384,2,0
19333,480,12860,Superhero action jacket (Blue) 4XL,2018,4,30,7,8,272,3,0
19334,480,12860,Packing knife with metal insert blade (Yellow) 9mm,2018,4,30,7,5,10,3,0
19335,480,12860,Ride on toy sedan car (Black) 1/12 scale,2018,4,30,7,6,1380,3,0
19336,843,12154,Void fill 200 L bag (White) 200L,2018,4,30,7,30,750,3,0
19337,843,12154,DBA joke mug - I will get you in order (Black),2018,4,30,7,3,39,3,0
19338,843,12154,Black and orange this way up despatch tape  48mmx100m,2018,4,30,7,240,960,3,0
19339,419,16845,Ride on toy sedan car (Pink) 1/12 scale,2018,4,30,7,5,1150,5,0
19340,419,16845,Packing knife with metal insert blade (Yellow) 9mm,2018,4,30,7,45,90,5,0
19341,419,16845,Developer joke mug - old C developers never die (Black),2018,4,30,7,1,13,5,0
19342,419,16845,Dinosaur battery-powered slippers (Green) L,2018,4,30,7,7,224,5,0
19343,419,16845,Furry gorilla with big eyes slippers (Black) XL,2018,4,30,7,9,288,5,0
19344,472,15854,Alien officer hoodie (Black) 5XL,2018,4,30,7,6,210,4,0
19345,472,15854,USB rocket launcher (Gray),2018,4,30,7,3,75,4,0
19346,472,15854,RC toy sedan car with remote control (Green) 1/50 scale,2018,4,30,7,10,250,4,0
19347,472,15854,Pack of 12 action figures (female),2018,4,30,9,7,112,4,0
19348,91,11054,3 kg Courier post bag (White) 300x190x95mm,2018,4,30,7,125,125,2,0
19349,91,11054,10 mm Double sided bubble wrap 10m,2018,4,30,7,60,900,2,0
19350,19,13536,"""The Gu"" red shirt XML tag t-shirt (Black) S",2018,4,30,7,84,1512,3,0
19351,19,13536,10 mm Double sided bubble wrap 20m,2018,4,30,7,40,1200,3,0
19352,19,13536,Plush shark slippers (Gray) S,2018,4,30,7,3,96,3,0
19353,524,11733,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,4,30,7,24,432,2,0
19354,524,11733,Superhero action jacket (Blue) XS,2018,4,30,7,2,50,2,0
19355,909,12055,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2018,4,30,7,96,1728,3,0
19356,909,12055,Plush shark slippers (Gray) S,2018,4,30,7,10,320,3,0
19357,909,12055,"Developer joke mug - (hip, hip, array) (Black)",2018,4,30,7,1,13,3,0
19358,586,13115,Developer joke mug - inheritance is the OO way to become wealthy (Black),2018,4,30,7,3,39,4,0
19359,586,13115,Packing knife with metal insert blade (Yellow) 9mm,2018,4,30,7,45,90,4,0
19360,586,13115,Ride on toy sedan car (Yellow) 1/12 scale,2018,4,30,7,10,2300,4,0
19361,586,13115,DBA joke mug - it depends (White),2018,4,30,7,8,104,4,0
19362,20,10623,Plush shark slippers (Gray) S,2018,4,30,7,3,96,3,0
19363,20,10623,Ride on toy sedan car (Green) 1/12 scale,2018,4,30,7,5,1150,3,0
19364,20,10623,IT joke mug - keyboard not found … press F1 to continue (White),2018,4,30,7,6,78,3,0
19365,537,11375,Black and yellow heavy despatch tape 48mmx100m,2018,4,30,7,192,768,2,0
19366,537,11375,Developer joke mug - a foo walks into a bar (Black),2018,4,30,7,8,104,2,0
19367,963,15669,Ride on toy sedan car (Yellow) 1/12 scale,2018,4,30,7,3,690,2,0
19368,963,15669,Furry gorilla with big eyes slippers (Black) XL,2018,4,30,7,6,192,2,0
19369,456,15202,Shipping carton (Brown) 229x229x229mm,2018,4,30,7,50,50,4,0
19370,456,15202,Superhero action jacket (Blue) L,2018,4,30,7,6,180,4,0
19371,456,15202,Ride on vintage American toy coupe (Black) 1/12 scale,2018,4,30,7,1,285,4,0
19372,456,15202,Packing knife with metal insert blade (Yellow) 9mm,2018,4,30,7,30,60,4,0
19373,487,11501,Ogre battery-powered slippers (Green) M,2018,4,30,7,3,96,2,0
19374,487,11501,USB food flash drive - hot dog,2018,4,30,7,8,256,2,0
19375,31,11894,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",2018,4,30,7,48,864,2,0
19376,31,11894,Dinosaur battery-powered slippers (Green) M,2018,4,30,7,10,320,2,0
19377,549,14634,Clear packaging tape 48mmx75m,2018,4,30,7,78,234,2,0
19378,549,14634,IT joke mug - hardware: part of the computer that can be kicked (White),2018,4,30,7,3,39,2,0
19379,185,11315,"""The Gu"" red shirt XML tag t-shirt (White) S",2018,4,30,7,60,1080,5,0
19380,185,11315,Developer joke mug - understanding recursion requires understanding recursion (Black),2018,4,30,7,2,26,5,0
19381,185,11315,Halloween skull mask (Gray) L,2018,4,30,7,96,1728,5,0
19382,185,11315,Developer joke mug - old C developers never die (White),2018,4,30,7,2,26,5,0
19383,185,11315,Superhero action jacket (Blue) XXL,2018,4,30,7,3,90,5,0
19384,815,13314,Superhero action jacket (Blue) XXL,2018,4,30,7,4,120,5,0
19385,815,13314,Alien officer hoodie (Black) 5XL,2018,4,30,7,10,350,5,0
19386,815,13314,Black and orange handle with care despatch tape  48mmx75m,2018,4,30,7,168,672,5,0
19387,815,13314,10 mm Double sided bubble wrap 20m,2018,4,30,7,50,1500,5,0
19388,815,13314,Packing knife with metal insert blade (Yellow) 18mm,2018,4,30,7,15,30,5,0
19389,822,10078,Red and white urgent  heavy despatch tape  48mmx100m,2018,4,30,7,96,384,3,0
19390,822,10078,Furry gorilla with big eyes slippers (Black) S,2018,4,30,7,8,256,3,0
19391,822,10078,"""The Gu"" red shirt XML tag t-shirt (White) M",2018,4,30,7,24,432,3,0
19392,67,12502,10 mm Anti static bubble wrap (Blue) 20m,2018,4,30,7,90,3780,2,0
19393,67,12502,DBA joke mug - daaaaaa-ta (White),2018,4,30,7,7,91,2,0
19394,826,13886,32 mm Anti static bubble wrap (Blue) 10m,2018,4,30,7,90,2880,4,0
19395,826,13886,RC big wheel monster truck with remote control (Black) 1/50 scale,2018,4,30,7,2,90,4,0
19396,826,13886,Furry gorilla with big eyes slippers (Black) L,2018,4,30,7,5,160,4,0
19397,826,13886,IT joke mug - that behavior is by design (White),2018,4,30,7,1,13,4,0
19398,41,10339,Superhero action jacket (Blue) 3XL,2018,4,30,7,7,238,2,0
19399,41,10339,Ride on toy sedan car (Black) 1/12 scale,2018,4,30,7,9,2070,2,0
19400,918,19746,Black and orange handle with care despatch tape  48mmx75m,2018,4,30,7,48,192,2,0
19401,918,19746,Alien officer hoodie (Black) XXL,2018,4,30,7,10,350,2,0
19402,1001,14860,Developer joke mug - when your hammer is C++ (Black),2018,4,30,7,2,26,5,0
19403,1001,14860,32 mm Double sided bubble wrap 50m,2018,4,30,7,60,6720,5,0
19404,1001,14860,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2018,4,30,7,36,648,5,0
19405,1001,14860,10 mm Anti static bubble wrap (Blue) 50m,2018,4,30,7,40,3960,5,0
19406,1001,14860,20 mm Double sided bubble wrap 20m,2018,4,30,7,80,2640,5,0
19407,592,17601,DBA joke mug - I will get you in order (White),2018,4,30,7,1,13,4,0
19408,592,17601,USB food flash drive - hamburger,2018,4,30,7,4,128,4,0
19409,592,17601,Black and orange handle with care despatch tape  48mmx75m,2018,4,30,7,240,960,4,0
19410,592,17601,Halloween skull mask (Gray) S,2018,4,30,7,36,648,4,0
19411,151,14192,Large  replacement blades 18mm,2018,4,30,7,100,400,4,0
19412,151,14192,Shipping carton (Brown) 356x356x279mm,2018,4,30,7,200,400,4,0
19413,151,14192,Halloween skull mask (Gray) M,2018,4,30,7,108,1944,4,0
19414,151,14192,Black and orange fragile despatch tape 48mmx75m,2018,4,30,7,216,864,4,0
19415,444,19877,Void fill 200 L bag (White) 200L,2018,4,30,7,50,1250,5,0
19416,444,19877,Large  replacement blades 18mm,2018,4,30,7,70,280,5,0
19417,444,19877,Pack of 12 action figures (female),2018,4,30,9,3,48,5,0
19418,444,19877,Developer joke mug - understanding recursion requires understanding recursion (White),2018,4,30,7,7,91,5,0
19419,444,19877,Developer joke mug - when your hammer is C++ (White),2018,4,30,7,6,78,5,0
19420,15,17322,Superhero action jacket (Blue) 3XS,2018,4,30,7,1,25,4,0
19421,15,17322,32 mm Double sided bubble wrap 10m,2018,4,30,7,100,2200,4,0
19422,15,17322,Ogre battery-powered slippers (Green) L,2018,4,30,7,9,288,4,0
19423,15,17322,RC vintage American toy coupe with remote control (Red) 1/50 scale,2018,4,30,7,7,210,4,0
19424,195,15950,USB food flash drive - donut,2018,4,30,7,9,288,5,0
19425,195,15950,Dinosaur battery-powered slippers (Green) L,2018,4,30,7,6,192,5,0
19426,195,15950,USB rocket launcher (Gray),2018,4,30,7,3,75,5,0
19427,195,15950,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",2018,4,30,7,96,1728,5,0
19428,195,15950,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,4,30,7,60,1080,5,0
19429,950,16191,Plush shark slippers (Gray) M,2018,4,30,7,8,256,4,0
19430,950,16191,Furry gorilla with big eyes slippers (Black) XL,2018,4,30,7,3,96,4,0
19431,950,16191,Small sized bubblewrap roll 10m,2018,4,30,7,30,150,4,0
19432,950,16191,Dinosaur battery-powered slippers (Green) S,2018,4,30,7,1,32,4,0
19433,576,14700,Ogre battery-powered slippers (Green) L,2018,4,30,7,4,128,5,0
19434,576,14700,32 mm Anti static bubble wrap (Blue) 50m,2018,4,30,7,50,5250,5,0
19435,576,14700,Plush shark slippers (Gray) S,2018,4,30,7,5,160,5,0
19436,576,14700,Void fill 100 L bag (White) 100L,2018,4,30,7,40,520,5,0
19437,576,14700,Tape dispenser (Black),2018,4,30,7,30,960,5,0
19438,161,16050,Halloween skull mask (Gray) M,2018,4,30,7,108,1944,3,0
19439,161,16050,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,4,30,7,48,864,3,0
19440,161,16050,Halloween skull mask (Gray) L,2018,4,30,7,60,1080,3,0
19441,139,12752,IT joke mug - that behavior is by design (Black),2018,4,30,7,3,39,4,0
19442,139,12752,Developer joke mug - inheritance is the OO way to become wealthy (Black),2018,4,30,7,2,26,4,0
19443,139,12752,IT joke mug - hardware: part of the computer that can be kicked (Black),2018,4,30,7,7,91,4,0
19444,139,12752,Halloween zombie mask (Light Brown) M,2018,4,30,7,96,1728,4,0
19445,412,19083,Dinosaur battery-powered slippers (Green) XL,2018,4,30,7,7,224,4,0
19446,412,19083,3 kg Courier post bag (White) 300x190x95mm,2018,4,30,7,50,50,4,0
19447,412,19083,Halloween zombie mask (Light Brown) S,2018,4,30,7,12,216,4,0
19448,412,19083,DBA joke mug - mind if I join you? (White),2018,4,30,7,5,65,4,0
19449,412,16628,RC toy sedan car with remote control (Red) 1/50 scale,2018,4,30,7,2,50,2,0
19450,412,16628,Black and orange fragile despatch tape 48mmx75m,2018,4,30,7,252,1008,2,0
19451,1002,19773,Developer joke mug - there are 10 types of people in the world (White),2018,4,30,7,5,65,2,0
